latitude,longitude,tests
36.8624862 , 10.177191,1
36.8625416624176 , 10.14998562307166,1
36.8625853 , 10.3329494,1
36.8627287 , 9.7078147,1
36.863325 , 10.2682747,1
36.863955 , 10.1087386,1
36.86443738579003 , 10.272712579926253,1
36.8645924 , 10.3137228,3
36.8645971 , 10.1563204,1
36.86486486486486 , 10.202030643005005,1
36.86509065962645 , 10.177698464788172,1
36.8660009 , 10.3090981,2
36.8665367 , 10.1647233,7
36.8669279 , 10.2421786,1
36.8681702 , 10.191293,2
36.8693575 , 10.1631879,2
36.869465433426114 , 10.289573545787801,1
36.8694656 , 10.1966928,1
36.86953255605697 , 10.289618305150737,1
36.8698325 , 10.3413691,2
36.8704691 , 10.1831831,1
36.8705991 , 10.1832182,4
36.8712015 , 10.2155421,1
36.8725125 , 10.3005469,1
36.8725273 , 10.3220279,1
36.8725433 , 10.3220999,1
36.87334403021154 , 10.28809727343288,1
36.8741341 , 10.2054328,1
36.8745496 , 10.2902382,1
36.8747247 , 10.2572594,1
36.8750433 , 10.3092848,1
36.8769595 , 10.2672603,1
36.8773171 , 10.3114699,1
36.8777433 , 10.3351361,1
36.8779692 , 10.2663951,1
36.8791039 , 10.2656209,1
36.8795777 , 10.3268025,1
36.8800888 , 10.270889,1
36.8805752 , 10.1717264,1
36.8809287 , 10.3327102,1
36.8819755 , 10.1702806,3
36.8820242 , 10.2319757,1
36.8824279 , 10.2367673,3
36.8826753 , 10.1926234,1
36.882708 , 10.2035063,1
36.8828997 , 10.2917546,1
36.8835243 , 10.2074447,1
36.883572848726246 , 10.24796626536873,1
36.8836608 , 10.223616,1
36.88451095677335 , 10.241168820960793,1
36.8848565 , 10.2549301,1
36.88530661600394 , 10.214452917907705,1
36.88537901211363 , 10.309920163878044,1
36.8862304 , 10.1983029,1
36.88625379616531 , 10.299369765371726,1
36.8866832 , 10.3316545,2
36.8872043 , 10.176722,1
36.8873897 , 10.2440209,1
36.8876494 , 10.3126053,1
36.8879775 , 10.3280126,1
36.8886224 , 10.3195075,2
36.8887253 , 10.3231276,1
36.8889565 , 10.308482,1
36.8891165 , 10.3222671,3
36.8917709 , 10.1758722,1
36.891848410687196 , 10.176081249177262,1
36.89208557150452 , 10.187802489135732,1
36.8923669 , 10.3119038,1
36.8925231 , 10.1778264,1
36.8931598 , 10.195541,1
36.8932694 , 10.1702379,1
36.89379148583785 , 10.182067042502434,1
36.894135580306845 , 10.18372924876138,1
36.89414706030907 , 10.183741318701948,1
36.89438909294008 , 10.183910297869886,1
36.8950951 , 10.188536,3
36.89551115947218 , 10.183931755542005,1
36.8955629 , 10.1367166,1
36.89574543118181 , 10.183192843969676,1
36.89836084901899 , 10.16919251038815,1
36.8983845239129 , 10.169207074993897,1
36.898384986235996 , 10.169205116146633,1
36.9003194 , 10.1804837,1
36.9006591 , 10.1857342,2
36.9019827 , 10.1856296,5
36.9030015 , 10.1881192,1
36.9045063 , 10.298224,1
36.905378750000004 , 10.18580775,1
36.905540738358 , 10.176026752761285,1
36.9086242 , 10.0425857,2
36.9086323 , 10.1855999,1
36.9111318 , 10.0981781,1
36.9117862 , 10.1878356,1
36.9125067 , 10.185495,1
36.91257 , 10.1855683,1
36.9173042 , 10.2852532,1
36.94842 , 10.1746812,1
36.9526722734188 , 10.215748926293049,1
36.95612125882395 , 10.199212606285085,1
36.9561815 , 10.2167809,1
36.95678674640802 , 10.225980721795652,1
36.95873539999999 , 10.2121192,2
36.967424 , 10.2100345,4
36.9908236 , 8.957657099999999,1
36.99300007376179 , 10.169889242822888,1
37.0058303 , 9.5843213,1
37.010816170324894 , 10.029449182812499,1
37.0217021 , 10.9114875,2
37.0388723 , 9.6639558,2
37.04177244898269 , 9.652809079025259,1
37.04193 , 9.662503,1
37.0423174 , 9.6641383,1
37.0438222 , 9.6795597,1
37.04543779999999 , 9.6456194,2
37.0475008 , 10.1122048,2
37.0484735 , 9.6839535,1
37.048706 , 9.646803,1
37.0551255 , 10.9929528,1
37.0596144 , 9.2397606,1
37.11047374358864 , 10.01931684765624,1
37.1217707 , 10.0192456,1
37.1427735 , 9.980043799999999,1
37.1432384 , 9.7846002,3
37.15065367236681 , 9.758975722057528,1
37.1533907 , 9.799513,2
37.15386489999999 , 9.7974587,1
37.1544388 , 9.797555899999999,3
37.1547967 , 9.7938265,1
37.1556899 , 9.7860287,1
37.1579431 , 9.9428577,2
37.15820084414225 , 9.943220729301187,1
37.1612125 , 9.7612969,1
37.162554 , 9.7604175,2
37.1626485 , 9.7602316,2
37.1627625 , 9.7602344,1
37.1634353 , 9.7650804,1
37.16880926 , 10.02697436,1
37.16882713112017 , 10.026887389894762,1
37.1688431 , 10.0268651,1
37.1847851 , 10.2184863,1
37.18819379645667 , 10.2057344422558,1
37.21788734371121 , 10.120429258261128,1
37.2326872 , 9.8713125,1
37.2356926 , 9.8631166,3
37.2365814 , 9.8961242,1
37.2375552 , 9.9418112,1
37.23795582768246 , 9.882496475229358,1
37.238125 , 9.9185708,1
37.2435285 , 10.0451464,1
37.2442053 , 9.861415,1
37.26423870000001 , 9.8767558,1
37.2751492 , 9.8778016,2
37.2777406 , 9.8714397,1
37.2810544 , 9.8535579,1
37.28672510000001 , 9.8765856,1
37.2972972972973 , 9.875343133157832,1
43.6692147 , 7.211371,1
46.7441321 , -2.0080543,1
47.747572 , 12.994513,1
